,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition
248,249,180000.0,0.2352941176470588,0.6666666666666666,0.23003194888178913,0.04682044450676576,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.0364963503649635,0.0967741935483871,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8,0.3595890410958904,0.1374795417348609,1.0,1.0,1.0,1.0,0.10628019323671496,0.4009685230024213,0.2513187641296157,0.0,0.5,0.375,0.3333333333333333,0.5,0.46153846153846156,1.0,0.0,0.0,0.75,0.0923076923076923,0.6666666666666666,0.4,0.3360215053763441,0.6666666666666666,1.0,1.0,0.10112359550561797,0.09164420485175202,0.7272727272727273,0.25,0.6666666666666666,0.6666666666666666
249,250,277000.0,0.17647058823529413,0.6666666666666666,0.0,0.7371053308093202,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.2,0.5555555555555556,0.75,0.36496350364963503,0.04838709677419355,0.0,0.0,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.75,0.75,1.0,0.16666666666666666,0.12349397590361447,0.8,0.31977739726027393,0.2363338788870704,1.0,0.75,1.0,1.0,0.2331442974165091,0.3389830508474576,0.34099472494348154,0.0,0.5,0.5,0.3333333333333333,0.5,0.3846153846153847,1.0,0.5,0.5,0.75,0.11266968325791855,1.0,0.4,0.26142473118279574,0.6666666666666666,1.0,1.0,0.0,0.1320754716981132,0.4545454545454545,0.25,0.6666666666666666,0.6666666666666666
250,251,76500.0,0.05882352941176469,0.6666666666666666,0.1757188498402556,0.01893009885718292,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0625,0.6666666666666666,1.0,1.0,0.8,0.2222222222222222,0.125,0.5182481751824817,0.7419354838709677,0.0,0.0,0.2857142857142857,0.7142857142857142,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.75,0.25,0.8333333333333333,0.0,0.8,0.3116438356164383,0.11914893617021277,1.0,1.0,1.0,1.0,0.20415879017013228,0.0,0.18311981914091938,0.0,0.25,0.375,0.3333333333333333,0.0,0.3076923076923077,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18469101123595505,0.0,0.36363636363636365,1.0,0.6666666666666666,0.6666666666666666
251,252,235000.0,0.588235294117647,0.3333333333333333,0.14057507987220447,0.016125639767229895,1.0,0.3333333333333333,1.0,1.0,0.0,0.5,0.75,0.6666666666666666,1.0,0.75,0.8,0.7777777777777777,0.5,0.014598540145985401,0.03225806451612903,1.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.2787030474840539,0.8,0.0,0.25744680851063834,1.0,1.0,1.0,1.0,0.27116152068893085,0.0,0.24321778447626224,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,0.23076923076923078,1.0,0.25,0.75,0.75,0.09095022624434389,1.0,0.4,0.36155913978494625,0.6666666666666666,1.0,1.0,0.08637640449438203,0.0,0.9999999999999999,0.25,0.6666666666666666,0.3333333333333333
252,253,173000.0,0.2352941176470588,0.6666666666666666,0.20766773162939295,0.03302717988268013,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4375,0.6666666666666666,1.0,1.0,1.0,0.5555555555555556,0.5,0.0364963503649635,0.0967741935483871,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8,0.3416095890410959,0.13060556464811784,1.0,1.0,1.0,1.0,0.09745851711825247,0.40774818401937046,0.24604370761115296,0.0,0.5,0.375,0.3333333333333333,0.5,0.3076923076923077,1.0,0.0,0.0,0.75,0.0923076923076923,0.6666666666666666,0.4,0.34946236559139787,0.6666666666666666,1.0,1.0,0.09691011235955056,0.06064690026954178,0.9999999999999999,0.5,0.6666666666666666,0.6666666666666666
253,254,158000.0,0.3529411764705882,0.6666666666666666,0.2715654952076677,0.03762649279020309,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3125,0.6666666666666666,1.0,1.0,0.6000000000000001,0.5555555555555556,0.75,0.32116788321167883,0.29032258064516125,1.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,1.0,0.5,0.0478384124734231,1.0,0.1934931506849315,0.21309328968903438,1.0,1.0,1.0,1.0,0.20331863053980254,0.0,0.18236623963828183,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,0.3333333333333333,0.0,0.0,0.75,0.10995475113122172,0.6666666666666666,0.2,0.20766129032258066,0.6666666666666666,1.0,1.0,0.23384831460674158,0.0,0.8181818181818182,0.25,0.3333333333333333,0.6666666666666666
254,255,145000.0,0.0,0.6666666666666666,0.22364217252396165,0.0331860992311108,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3125,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.625,0.3941605839416058,0.8870967741935484,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,0.75,0.25,0.16666666666666666,0.16335931963146705,0.8,0.1678082191780822,0.21505728314238953,1.0,0.5,1.0,1.0,0.2058391094307918,0.0,0.18462697814619441,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.23076923076923078,1.0,0.0,0.0,0.75,0.11447963800904977,0.6666666666666666,0.2,0.19758064516129034,0.6666666666666666,1.0,1.0,0.17556179775280897,0.0,0.4545454545454545,1.0,0.6666666666666666,0.6666666666666666
255,256,230000.0,0.2352941176470588,0.6666666666666666,0.2108626198083067,0.034765944518451004,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.625,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.058394160583941604,0.14516129032258063,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8,0.41738013698630133,0.1595744680851064,1.0,1.0,1.0,1.0,0.14093677798781767,0.6227602905569007,0.3686887716654107,0.0,0.5,0.5,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.5,1.0,0.09366515837104072,1.0,0.4,0.28830645161290325,0.6666666666666666,1.0,1.0,0.1348314606741573,0.0,0.09090909090909091,0.0,0.6666666666666666,0.6666666666666666
256,257,207500.0,0.2352941176470588,1.0,0.20447284345047922,0.035013671738063516,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.8125,0.6666666666666666,1.0,1.0,1.0,0.5555555555555556,0.5,0.0437956204379562,0.11290322580645161,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.16666666666666666,0.08912119064493268,0.8,0.1545376712328767,0.14140752864157122,1.0,1.0,1.0,1.0,0.11132115101869354,0.41840193704600487,0.2626224566691786,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.0,0.0,0.75,0.09276018099547512,0.6666666666666666,0.4,0.4522849462365592,0.6666666666666666,1.0,1.0,0.15168539325842695,0.07547169811320756,0.36363636363636365,0.5,0.6666666666666666,0.6666666666666666
257,258,220000.0,0.0,0.6666666666666666,0.21725239616613418,0.035121176003178385,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,0.8,0.6666666666666665,0.5,0.029197080291970802,0.08064516129032258,0.0,0.0,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.23635719347980158,0.8,0.11558219178082191,0.26252045826513914,1.0,1.0,1.0,1.0,0.2667506826296996,0.0,0.2392614920874152,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.75,0.75,0.0918552036199095,0.6666666666666666,0.4,0.44354838709677424,0.6666666666666666,1.0,1.0,0.08637640449438203,0.14824797843665768,0.1818181818181818,0.75,0.6666666666666666,0.0
258,259,231500.0,0.2352941176470588,0.6666666666666666,0.25559105431309903,0.052046086611044894,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.058394160583941604,0.14516129032258063,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.06396172927002126,0.8,0.2577054794520548,0.15761047463175124,1.0,1.0,1.0,1.0,0.13211510186935516,0.401452784503632,0.2746797287113791,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.25,0.5,0.75,0.09366515837104072,0.6666666666666666,0.4,0.3790322580645162,0.6666666666666666,1.0,1.0,0.0,0.1293800539083558,0.36363636363636365,0.5,0.6666666666666666,0.6666666666666666
259,260,97000.0,0.0,0.3333333333333333,0.22364217252396165,0.053294070906073986,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.1875,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.5,0.3868613138686131,0.8709677419354838,0.0,0.0,0.7142857142857142,0.42857142857142855,0.0,0.3333333333333333,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.5,0.11510186935517748,0.0,0.10324039186134137,0.0,0.25,0.25,0.3333333333333333,0.25,0.15384615384615385,1.0,0.0,0.0,0.25,0.11402714932126697,0.3333333333333333,0.2,0.20698924731182797,0.6666666666666666,1.0,1.0,0.0,0.06064690026954178,0.9999999999999999,0.5,0.6666666666666666,0.6666666666666666
260,261,176000.0,0.3529411764705882,0.6666666666666666,0.38338658146964855,0.08411507630465773,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.3125,0.0,1.0,1.0,0.6000000000000001,0.5555555555555556,0.5,0.3503649635036496,0.7903225806451613,0.0,0.0,0.2857142857142857,0.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,1.0,0.16666666666666666,0.11906449326718639,1.0,0.0,0.22291325695581016,1.0,0.5,1.0,1.0,0.22012182314639778,0.0,0.1974378296910324,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.25,0.5,0.75,0.09864253393665158,0.3333333333333333,0.4,0.5940860215053764,0.6666666666666666,1.0,1.0,0.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.6666666666666666
261,262,276000.0,0.2352941176470588,0.6666666666666666,0.2204472843450479,0.03873892822921779,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6875,0.6666666666666666,1.0,1.0,1.0,0.7777777777777777,0.5,0.0072992700729927005,0.03225806451612903,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.8,0.634417808219178,0.24255319148936172,1.0,1.0,1.0,1.0,0.24112581390464183,0.5288135593220339,0.42200452147701584,0.0,0.5,0.375,0.3333333333333333,0.75,0.6153846153846154,1.0,0.25,0.75,1.0,0.09049773755656108,1.0,0.6000000000000001,0.5833333333333334,0.6666666666666666,1.0,1.0,0.0,0.19946091644204852,0.9090909090909091,0.25,1.0,1.0
262,263,151000.0,0.3529411764705882,0.6666666666666666,0.28115015974440893,0.033517960223421905,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.25,0.6666666666666666,1.0,1.0,0.6000000000000001,0.5555555555555556,0.75,0.218978102189781,0.20967741935483872,0.0,0.0,0.42857142857142855,0.7142857142857142,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,1.0,0.75,0.6666666666666666,0.08965272856130405,0.8,0.0,0.0828150572831424,1.0,0.5,1.0,1.0,0.18441503885738286,0.0,0.16541070082893744,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.25,0.5,0.75,0.10316742081447963,0.3333333333333333,0.4,0.3306451612903226,0.6666666666666666,1.0,1.0,0.2050561797752809,0.016172506738544475,0.5454545454545454,0.0,0.6666666666666666,0.6666666666666666
263,264,130000.0,0.17647058823529413,0.3333333333333333,0.1597444089456869,0.019631213629671178,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.1875,0.6666666666666666,1.0,1.0,0.2,0.4444444444444445,0.75,0.5985401459854014,0.17741935483870966,0.0,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.75,0.25,0.5,0.041459957476966694,1.0,0.0,0.15155482815057283,1.0,0.5,1.0,1.0,0.12434362528880487,0.0,0.1850037678975132,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.0,0.0,0.25,0.10678733031674208,0.3333333333333333,0.4,0.3252688172043011,0.6666666666666666,1.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666
264,265,73000.0,0.05882352941176469,0.3333333333333333,0.09584664536741214,0.018378555236158826,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.1875,0.0,1.0,1.0,0.8,0.4444444444444445,0.5,0.6131386861313868,0.0967741935483871,0.0,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.25,0.75,0.25,0.8333333333333333,0.0,0.8,0.2910958904109589,0.11129296235679215,1.0,0.75,0.0,0.0,0.09031716026044949,0.0,0.0810097965335343,0.0,0.25,0.25,0.3333333333333333,0.25,0.15384615384615385,1.0,0.0,0.0,0.25,0.10995475113122172,0.3333333333333333,0.4,0.33870967741935487,0.6666666666666666,1.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.6666666666666666
265,266,175500.0,0.0,0.6666666666666666,0.24920127795527156,0.0504335226343219,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5625,0.6666666666666666,1.0,1.0,0.8,0.5555555555555556,0.625,0.2043795620437956,0.467741935483871,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.75,0.75,0.25,1.0,0.1041814316087881,0.4,0.2594178082191781,0.23273322422258594,1.0,0.5,1.0,1.0,0.2285234194496954,0.0,0.2049736247174077,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.25,0.5,0.75,0.10271493212669683,1.0,0.4,0.38709677419354843,0.6666666666666666,1.0,1.0,0.19382022471910113,0.0,0.4545454545454545,0.5,0.6666666666666666,0.6666666666666666
266,267,185000.0,0.2352941176470588,0.6666666666666666,0.22364217252396165,0.0463062936736077,1.0,0.3333333333333333,1.0,1.0,0.25,0.0,0.625,0.6666666666666666,1.0,1.0,1.0,0.5555555555555556,0.5,0.07299270072992702,0.17741935483870966,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,1.0,0.12650602409638553,0.8,0.03767123287671233,0.13126022913256957,1.0,0.75,1.0,1.0,0.09829867674858221,0.34334140435835353,0.2217407686510927,0.3333333333333333,0.5,0.375,0.3333333333333333,0.25,0.46153846153846156,1.0,0.25,0.5,0.75,0.09457013574660633,1.0,0.4,0.27755376344086025,0.6666666666666666,1.0,1.0,0.06671348314606741,0.10107816711590296,0.4545454545454545,0.0,0.6666666666666666,0.6666666666666666
267,268,179500.0,0.32352941176470584,0.6666666666666666,0.19169329073482427,0.0331860992311108,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.4,0.4444444444444445,0.875,0.510948905109489,0.20967741935483872,0.0,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.5,0.06697377746279234,0.8,0.1464041095890411,0.11783960720130934,1.0,1.0,1.0,1.0,0.15080865364419238,0.3486682808716707,0.3500376789751319,0.0,0.5,0.5,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.75,0.25,0.12171945701357466,0.3333333333333333,0.2,0.16129032258064518,0.6666666666666666,1.0,1.0,0.18398876404494383,0.03234501347708895,0.5454545454545454,0.5,0.6666666666666666,0.6666666666666666
268,269,120500.0,0.05882352941176469,0.3333333333333333,0.2268370607028754,0.026174951506228235,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.625,0.5036496350364964,0.8870967741935484,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.6666666666666666,0.07140326009922042,0.6000000000000001,0.09075342465753425,0.12111292962356793,1.0,1.0,1.0,1.0,0.09325771896660366,0.0,0.08364732479276563,0.0,0.25,0.25,0.3333333333333333,0.25,0.15384615384615385,1.0,0.25,0.75,0.25,0.10950226244343891,1.0,0.2,0.6209677419354839,1.0,0.6666666666666666,1.0,0.0,0.03369272237196766,0.09090909090909091,0.5,0.6666666666666666,0.6666666666666666
269,270,148000.0,0.0,0.6666666666666666,0.0,0.03092850966369861,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.125,0.6666666666666666,1.0,1.0,0.8,0.5555555555555556,0.75,0.23357664233576642,0.532258064516129,1.0,0.0,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.25,0.3333333333333333,0.1330616583982991,0.8,0.1678082191780822,0.18707037643207858,1.0,0.5,1.0,1.0,0.16362108800672126,0.0,0.14675960813865863,0.3333333333333333,0.25,0.375,0.3333333333333333,0.25,0.3076923076923077,1.0,0.25,0.25,0.75,0.09954751131221719,0.6666666666666666,0.2,0.33870967741935487,0.6666666666666666,0.6666666666666666,1.0,0.2598314606741573,0.04043126684636119,0.36363636363636365,0.25,0.6666666666666666,0.6666666666666666
270,271,266000.0,0.2352941176470588,1.0,0.268370607028754,0.044067400500128535,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8125,0.6666666666666666,1.0,1.0,1.0,0.7777777777777777,0.5,0.0072992700729927005,0.03225806451612903,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.5,0.8333333333333333,0.0,0.8,0.46875,0.17921440261865795,1.0,0.75,1.0,1.0,0.15984036967023735,0.40871670702179175,0.30237377543330823,0.0,0.5,0.375,0.3333333333333333,0.5,0.46153846153846156,1.0,0.25,0.75,0.75,0.09049773755656108,0.6666666666666666,0.6000000000000001,0.7076612903225807,0.6666666666666666,1.0,1.0,0.1348314606741573,0.06873315363881402,0.6363636363636364,0.0,1.0,1.0
271,272,241500.0,0.0,0.6666666666666666,0.23322683706070285,0.17669961906097362,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.8,0.6666666666666665,0.75,0.4014598540145985,0.08064516129032258,0.5,1.0,0.5714285714285714,0.7142857142857142,0.0,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,1.0,0.5,0.04004252303330971,1.0,0.0410958904109589,0.22667757774140754,1.0,1.0,1.0,1.0,0.21613106490233142,0.0,0.19385832705350414,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.23076923076923078,0.6666666666666666,0.5,0.5,0.75,0.11493212669683257,0.3333333333333333,0.4,0.2950268817204301,0.6666666666666666,1.0,1.0,0.05688202247191011,0.0,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666
272,273,290000.0,0.2352941176470588,0.6666666666666666,0.2939297124600639,0.04890976652878076,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.7777777777777777,0.75,0.08759124087591241,0.08064516129032258,0.0,0.0,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.09284195605953224,0.8,0.26883561643835613,0.18854337152209494,1.0,1.0,1.0,1.0,0.17433312329342576,0.535593220338983,0.36473247927656366,0.0,0.5,0.5,0.3333333333333333,0.5,0.5384615384615384,1.0,0.25,0.75,0.75,0.09547511312217194,1.0,0.6000000000000001,0.4509408602150538,0.6666666666666666,1.0,1.0,0.09269662921348315,0.07681940700808626,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666
273,274,139000.0,0.0,0.6666666666666666,0.25559105431309903,0.03879501741101685,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3125,0.3333333333333333,1.0,1.0,0.8,0.5555555555555556,0.625,0.3795620437956204,0.3709677419354839,1.0,0.0,0.2857142857142857,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.16666666666666666,0.10985116938341602,0.4,0.0,0.20294599018003276,1.0,0.75,1.0,1.0,0.27263180004200793,0.0,0.24453654860587792,0.3333333333333333,0.5,0.375,0.3333333333333333,0.25,0.3076923076923077,0.3333333333333333,0.25,0.75,0.75,0.11357466063348416,0.6666666666666666,0.2,0.22715053763440862,0.6666666666666666,1.0,1.0,0.20294943820224717,0.0,0.2727272727272727,0.75,0.6666666666666666,0.6666666666666666
274,275,124500.0,0.0,0.6666666666666666,0.24281150159744408,0.03278412676155087,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.375,0.6666666666666666,1.0,1.0,0.8,0.4444444444444445,0.75,0.1897810218978102,0.4354838709677419,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,1.0,0.6666666666666666,0.09673990077958895,0.8,0.11558219178082191,0.1335515548281506,1.0,0.5,1.0,1.0,0.10123923545473638,0.0,0.09080633006782216,0.0,0.25,0.25,0.3333333333333333,0.25,0.23076923076923078,1.0,0.0,0.0,0.75,0.10180995475113122,0.3333333333333333,0.2,0.1774193548387097,0.6666666666666666,1.0,1.0,0.11797752808988764,0.0,0.4545454545454545,0.25,0.6666666666666666,0.6666666666666666
275,276,205000.0,0.17647058823529413,0.6666666666666666,0.1757188498402556,0.02787632335413307,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0625,0.6666666666666666,1.0,1.0,0.2,0.6666666666666665,0.75,0.6204379562043796,0.06451612903225806,0.0,0.0,0.2857142857142857,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.75,0.25,0.8333333333333333,0.0,0.8,0.40753424657534243,0.155810147299509,0.0,0.75,0.0,1.0,0.12980466288594833,0.28861985472154966,0.22871137905048983,0.0,0.5,0.375,0.3333333333333333,0.75,0.23076923076923078,1.0,0.0,0.0,0.25,0.10452488687782806,0.3333333333333333,0.4,0.4516129032258065,0.6666666666666666,1.0,1.0,0.05196629213483146,0.0,0.8181818181818182,0.75,0.6666666666666666,0.6666666666666666
276,277,201000.0,0.0,0.6666666666666666,0.4121405750798722,0.036906681623781815,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.375,0.6666666666666666,1.0,1.0,0.8,0.6666666666666665,0.5,0.058394160583941604,0.14516129032258063,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.8,0.6678082191780822,0.25531914893617025,1.0,1.0,1.0,1.0,0.2575089266960722,0.0,0.2309721175584024,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.0,0.0,0.75,0.09366515837104072,1.0,0.4,0.38508064516129037,0.6666666666666666,1.0,1.0,0.0702247191011236,0.20215633423180593,0.2727272727272727,1.0,0.6666666666666666,0.6666666666666666
277,278,141000.0,0.0,0.6666666666666666,0.4472843450479233,0.08337656874430344,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.625,0.6666666666666666,1.0,1.0,0.8,0.3333333333333333,0.5,0.437956204379562,0.9838709677419354,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.75,0.25,0.5,0.021261516654854713,0.8,0.3184931506849315,0.14140752864157122,1.0,1.0,1.0,1.0,0.11132115101869354,0.0,0.0998492840994725,0.0,0.25,0.25,0.3333333333333333,0.25,0.15384615384615385,1.0,0.0,0.0,0.25,0.1171945701357466,0.3333333333333333,0.4,0.2688172043010753,0.6666666666666666,1.0,1.0,0.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.6666666666666666
278,279,415298.0,0.0,0.6666666666666666,0.34185303514376997,0.0614643950548038,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.9375,0.6666666666666666,1.0,1.0,0.8,0.8888888888888888,0.5,0.014598540145985401,0.03225806451612903,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.75,1.0,0.8333333333333333,0.0,0.8,0.9079623287671232,0.34713584288052374,1.0,1.0,1.0,1.0,0.3753413148498214,0.0,0.33666164280331573,0.0,0.5,0.375,0.3333333333333333,0.75,0.46153846153846156,1.0,0.25,1.0,0.75,0.09049773755656108,1.0,0.6000000000000001,0.4919354838709678,0.6666666666666666,1.0,1.0,0.08707865168539325,0.1320754716981132,0.36363636363636365,0.25,1.0,1.0
279,280,192000.0,0.2352941176470588,0.6666666666666666,0.26517571884984026,0.04068802729673514,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.5,0.23357664233576642,0.532258064516129,1.0,0.0,0.5714285714285714,0.7142857142857142,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,0.25,0.3333333333333333,0.06945428773919206,0.8,0.3287671232876712,0.18985270049099837,1.0,1.0,1.0,1.0,0.17265280403276623,0.41937046004842615,0.3180105501130369,0.0,0.5,0.5,0.3333333333333333,0.25,0.46153846153846156,1.0,0.25,0.5,0.75,0.10452488687782806,1.0,0.4,0.33938172043010756,0.6666666666666666,1.0,1.0,0.20224719101123595,0.15768194070080863,0.1818181818181818,0.5,0.6666666666666666,0.6666666666666666
280,281,228500.0,0.2352941176470588,0.6666666666666666,0.2619808306709265,0.04668022155226811,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4375,0.6666666666666666,1.0,1.0,1.0,0.6666666666666665,0.625,0.1386861313868613,0.32258064516129026,0.0,0.0,0.5714285714285714,0.7142857142857142,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,0.75,0.75,1.0,0.07459248759744862,0.8,0.16523972602739725,0.1320785597381342,1.0,0.75,1.0,1.0,0.1766435622768326,0.39079903147699757,0.31047475508666167,0.0,0.5,0.375,0.3333333333333333,0.5,0.3846153846153847,1.0,0.25,0.5,0.75,0.09864253393665158,1.0,0.4,0.38642473118279574,0.6666666666666666,1.0,1.0,0.0,0.11320754716981132,0.0,0.25,0.6666666666666666,0.6666666666666666
